district_id,year,function_code,function_name,amount,pct
285,2022,1500,Non-public Programs,153010.0,0.4
285,2022,"1600-1800,2750",Community Programs,430993.0,1.1
285,2022,5120,Bond Interest,720767.0,1.8
285,2022,5310+5390,Charter Schools/Other Agencies,0.0,0.0
285,2022,3100,Food Service,1396751.66,3.5
285,2022,4000,Facility Construction,301885.0,
285,2022,5100,Bonds & Notes Principal Repayment,1631795.0,
288,2022,1100,Regular Education,1266735.0,43.3
288,2022,1200,Special Programs,326114.0,11.1
288,2022,1300,Vocational Programs,0.0,0.0
288,2022,1400,Other Instructional Programs,10657.0,0.4
288,2022,2100,Student Support Services,260827.0,8.9
288,2022,2200,Instructional Staff Support,139460.0,4.8
288,2022,2300&2800,Genral Administration & Business,208714.0,7.1
288,2022,2400,School Administration,284515.0,9.7
288,2022,2500,Business Services,0.0,0.0
288,2022,2600,Plant Operations,212354.0,7.3
288,2022,2700,Transportation,142567.0,4.9
288,2022,2900,Other Support Services,0.0,0.0
288,2022,1500,Non-public Programs,0.0,0.0
288,2022,"1600-1800,2750",Community Programs,0.0,0.0
288,2022,5120,Bond Interest,0.0,0.0
288,2022,5310+5390,Charter Schools/Other Agencies,0.0,0.0
288,2022,3100,Food Service,74336.94,2.5
288,2022,4000,Facility Construction,24344.0,
288,2022,5100,Bonds & Notes Principal Repayment,0.0,
291,2022,1100,Regular Education,684245.0,63.3
291,2022,1200,Special Programs,194543.0,18.0
291,2022,1300,Vocational Programs,0.0,0.0
291,2022,1400,Other Instructional Programs,295.0,0.0
291,2022,2100,Student Support Services,49728.0,4.6
291,2022,2200,Instructional Staff Support,12931.0,1.2
291,2022,2300&2800,Genral Administration & Business,57698.0,5.3
291,2022,2400,School Administration,6072.0,0.6
291,2022,2500,Business Services,0.0,0.0
291,2022,2600,Plant Operations,37516.0,3.5
291,2022,2700,Transportation,37502.0,3.5
291,2022,2900,Other Support Services,0.0,0.0
291,2022,1500,Non-public Programs,0.0,0.0
291,2022,"1600-1800,2750",Community Programs,0.0,0.0
291,2022,5120,Bond Interest,0.0,0.0
291,2022,5310+5390,Charter Schools/Other Agencies,0.0,0.0
291,2022,3100,Food Service,0.0,0.0
291,2022,4000,Facility Construction,0.0,
291,2022,5100,Bonds & Notes Principal Repayment,0.0,
295,2022,1100,Regular Education,19213270.0,43.5
295,2022,1200,Special Programs,9041331.0,20.5
295,2022,1300,Vocational Programs,503490.0,1.1
295,2022,1400,Other Instructional Programs,998921.0,2.3
295,2022,2100,Student Support Services,1885116.0,4.3
295,2022,2200,Instructional Staff Support,2665680.0,6.0
295,2022,2300&2800,Genral Administration & Business,1780318.0,4.0
295,2022,2400,School Administration,2146368.0,4.9
295,2022,2500,Business Services,0.0,0.0
295,2022,2600,Plant Operations,3382078.0,7.7
295,2022,2700,Transportation,1073205.0,2.4
295,2022,2900,Other Support Services,0.0,0.0
295,2022,1500,Non-public Programs,0.0,0.0
295,2022,"1600-1800,2750",Community Programs,151019.0,0.3
295,2022,5120,Bond Interest,606500.0,1.4
295,2022,5310+5390,Charter Schools/Other Agencies,0.0,0.0
295,2022,3100,Food Service,707756.92,1.6
295,2022,4000,Facility Construction,608534.0,
295,2022,5100,Bonds & Notes Principal Repayment,1345497.0,
719,2022,1100,Regular Education,480283.0,78.7
719,2022,1200,Special Programs,0.0,0.0
719,2022,1300,Vocational Programs,0.0,0.0
719,2022,1400,Other Instructional Programs,0.0,0.0
719,2022,2100,Student Support Services,0.0,0.0
719,2022,2200,Instructional Staff Support,1799.0,0.3
719,2022,2300&2800,Genral Administration & Business,0.0,0.0
719,2022,2400,School Administration,48224.0,7.9
719,2022,2500,Business Services,4998.0,0.8
719,2022,2600,Plant Operations,74045.0,12.1
719,2022,2700,Transportation,0.0,0.0
719,2022,2900,Other Support Services,0.0,0.0
719,2022,1500,Non-public Programs,0.0,0.0
719,2022,"1600-1800,2750",Community Programs,0.0,0.0
719,2022,5120,Bond Interest,772.0,0.1
719,2022,5310+5390,Charter Schools/Other Agencies,0.0,0.0
719,2022,3100,Food Service,0.0,0.0
719,2022,4000,Facility Construction,0.0,
719,2022,5100,Bonds & Notes Principal Repayment,36950.0,
299,2022,1100,Regular Education,1362545.0,39.8
299,2022,1200,Special Programs,658647.0,19.2
299,2022,1300,Vocational Programs,0.0,0.0
299,2022,1400,Other Instructional Programs,26183.0,0.8
299,2022,2100,Student Support Services,275588.0,8.1
299,2022,2200,Instructional Staff Support,149577.0,4.4
299,2022,2300&2800,Genral Administration & Business,222659.0,6.5
299,2022,2400,School Administration,218282.0,6.4
299,2022,2500,Business Services,58495.0,1.7
299,2022,2600,Plant Operations,209698.0,6.1
299,2022,2700,Transportation,156258.0,4.6
299,2022,2900,Other Support Services,0.0,0.0
299,2022,1500,Non-public Programs,0.0,0.0
299,2022,"1600-1800,2750",Community Programs,0.0,0.0
299,2022,5120,Bond Interest,0.0,0.0
299,2022,5310+5390,Charter Schools/Other Agencies,0.0,0.0
299,2022,3100,Food Service,85460.51,2.5
299,2022,4000,Facility Construction,0.0,
299,2022,5100,Bonds & Notes Principal Repayment,0.0,
305,2022,1100,Regular Education,3752527.0,47.3
305,2022,1200,Special Programs,1031028.0,13.0
305,2022,1300,Vocational Programs,4202.0,0.1
305,2022,1400,Other Instructional Programs,145259.0,1.8
305,2022,2100,Student Support Services,750104.0,9.4
305,2022,2200,Instructional Staff Support,201862.0,2.5
305,2022,2300&2800,Genral Administration & Business,634306.0,8.0
305,2022,2400,School Administration,398628.0,5.0
305,2022,2500,Business Services,0.0,0.0
305,2022,2600,Plant Operations,577426.0,7.3
305,2022,2700,Transportation,188259.0,2.4
305,2022,2900,Other Support Services,0.0,0.0
305,2022,1500,Non-public Programs,0.0,0.0
305,2022,"1600-1800,2750",Community Programs,0.0,0.0
305,2022,5120,Bond Interest,12623.0,0.2
305,2022,5310+5390,Charter Schools/Other Agencies,32083.68,0.4
305,2022,3100,Food Service,209960.12,2.6
305,2022,4000,Facility Construction,138500.0,
305,2022,5100,Bonds & Notes Principal Repayment,75000.0,
306,2022,1100,Regular Education,2913493.0,42.4
306,2022,1200,Special Programs,1192298.0,17.3
306,2022,1300,Vocational Programs,262567.0,3.8
306,2022,1400,Other Instructional Programs,107383.0,1.6
306,2022,2100,Student Support Services,481377.0,7.0
306,2022,2200,Instructional Staff Support,129128.0,1.9
306,2022,2300&2800,Genral Administration & Business,486992.0,7.1
306,2022,2400,School Administration,332533.0,4.8
306,2022,2500,Business Services,0.0,0.0
306,2022,2600,Plant Operations,564521.0,8.2
306,2022,2700,Transportation,201715.0,2.9
306,2022,2900,Other Support Services,0.0,0.0
306,2022,1500,Non-public Programs,0.0,0.0
306,2022,"1600-1800,2750",Community Programs,0.0,0.0
306,2022,5120,Bond Interest,15059.0,0.2
306,2022,5310+5390,Charter Schools/Other Agencies,12500.0,0.2
306,2022,3100,Food Service,178763.24,2.6
306,2022,4000,Facility Construction,0.0,
306,2022,5100,Bonds & Notes Principal Repayment,53762.0,
315,2022,1100,Regular Education,9215996.0,39.6
315,2022,1200,Special Programs,3401208.0,14.6
315,2022,1300,Vocational Programs,31925.0,0.1
315,2022,1400,Other Instructional Programs,565294.0,2.4
315,2022,2100,Student Support Services,2009690.0,8.6
315,2022,2200,Instructional Staff Support,798897.0,3.4
315,2022,2300&2800,Genral Administration & Business,1881326.0,8.1
315,2022,2400,School Administration,1386587.0,6.0
315,2022,2500,Business Services,283312.0,1.2
315,2022,2600,Plant Operations,2121675.0,9.1
315,2022,2700,Transportation,1073577.0,4.6
315,2022,2900,Other Support Services,0.0,0.0
315,2022,1500,Non-public Programs,0.0,0.0
315,2022,"1600-1800,2750",Community Programs,0.0,0.0
315,2022,5120,Bond Interest,0.0,0.0
315,2022,5310+5390,Charter Schools/Other Agencies,0.0,0.0
315,2022,3100,Food Service,528242.23,2.3
315,2022,4000,Facility Construction,3073799.0,
315,2022,5100,Bonds & Notes Principal Repayment,0.0,
317,2022,1100,Regular Education,5500407.0,31.3
317,2022,1200,Special Programs,2864288.0,16.3
317,2022,1300,Vocational Programs,1134658.0,6.4
317,2022,1400,Other Instructional Programs,246747.0,1.4
317,2022,2100,Student Support Services,1493692.0,8.5
317,2022,2200,Instructional Staff Support,793979.0,4.5
317,2022,2300&2800,Genral Administration & Business,1355121.0,7.7
317,2022,2400,School Administration,810390.0,4.6
317,2022,2500,Business Services,244595.0,1.4
317,2022,2600,Plant Operations,2012086.0,11.4
317,2022,2700,Transportation,414072.0,2.4
317,2022,2900,Other Support Services,0.0,0.0
317,2022,1500,Non-public Programs,0.0,0.0
317,2022,"1600-1800,2750",Community Programs,276382.0,1.6
317,2022,5120,Bond Interest,84202.0,0.5
317,2022,5310+5390,Charter Schools/Other Agencies,0.0,0.0
317,2022,3100,Food Service,370438.95,2.1
317,2022,4000,Facility Construction,10040.0,
317,2022,5100,Bonds & Notes Principal Repayment,560000.0,
319,2022,1100,Regular Education,32133205.0,37.7
319,2022,1200,Special Programs,16762727.0,19.7
319,2022,1300,Vocational Programs,154194.0,0.2
319,2022,1400,Other Instructional Programs,2294062.0,2.7
319,2022,2100,Student Support Services,7576931.0,8.9
319,2022,2200,Instructional Staff Support,1816219.0,2.1
319,2022,2300&2800,Genral Administration & Business,3332172.0,3.9
319,2022,2400,School Administration,4130190.0,4.8
319,2022,2500,Business Services,1287301.0,1.5
319,2022,2600,Plant Operations,8502350.0,10.0
319,2022,2700,Transportation,4952172.0,5.8
319,2022,2900,Other Support Services,0.0,0.0
319,2022,1500,Non-public Programs,0.0,0.0
319,2022,"1600-1800,2750",Community Programs,113430.0,0.1
319,2022,5120,Bond Interest,296604.0,0.3
319,2022,5310+5390,Charter Schools/Other Agencies,0.0,0.0
319,2022,3100,Food Service,1852313.23,2.2
319,2022,4000,Facility Construction,0.0,
319,2022,5100,Bonds & Notes Principal Repayment,1610000.0,
327,2022,1100,Regular Education,4555388.0,59.1
327,2022,1200,Special Programs,1142538.0,14.8
327,2022,1300,Vocational Programs,0.0,0.0
327,2022,1400,Other Instructional Programs,0.0,0.0
327,2022,2100,Student Support Services,418364.0,5.4
327,2022,2200,Instructional Staff Support,112107.0,1.5
327,2022,2300&2800,Genral Administration & Business,236711.0,3.1
327,2022,2400,School Administration,469035.0,6.1
327,2022,2500,Business Services,0.0,0.0
327,2022,2600,Plant Operations,432863.0,5.6
327,2022,2700,Transportation,106300.0,1.4
327,2022,2900,Other Support Services,0.0,0.0
327,2022,1500,Non-public Programs,0.0,0.0
327,2022,"1600-1800,2750",Community Programs,0.0,0.0
327,2022,5120,Bond Interest,87398.0,1.1
327,2022,5310+5390,Charter Schools/Other Agencies,0.0,0.0
327,2022,3100,Food Service,142076.37,1.8
327,2022,4000,Facility Construction,0.0,
327,2022,5100,Bonds & Notes Principal Repayment,127947.0,
333,2022,1100,Regular Education,4095193.0,54.1
333,2022,1200,Special Programs,1512389.0,20.0
333,2022,1300,Vocational Programs,0.0,0.0
333,2022,1400,Other Instructional Programs,32935.0,0.4
333,2022,2100,Student Support Services,397805.0,5.3
333,2022,2200,Instructional Staff Support,170903.0,2.3
333,2022,2300&2800,Genral Administration & Business,289024.0,3.8
333,2022,2400,School Administration,246747.0,3.3
333,2022,2500,Business Services,864.0,0.0
333,2022,2600,Plant Operations,341265.0,4.5
333,2022,2700,Transportation,342160.0,4.5
333,2022,2900,Other Support Services,0.0,0.0
333,2022,1500,Non-public Programs,0.0,0.0
333,2022,"1600-1800,2750",Community Programs,0.0,0.0
333,2022,5120,Bond Interest,30830.0,0.4
333,2022,5310+5390,Charter Schools/Other Agencies,0.0,0.0
333,2022,3100,Food Service,103416.13,1.4
333,2022,4000,Facility Construction,0.0,
333,2022,5100,Bonds & Notes Principal Repayment,70000.0,
733,2022,1100,Regular Education,304714.0,33.1
733,2022,1200,Special Programs,118476.0,12.9
733,2022,1300,Vocational Programs,0.0,0.0
733,2022,1400,Other Instructional Programs,0.0,0.0
733,2022,2100,Student Support Services,10626.0,1.2
733,2022,2200,Instructional Staff Support,21995.0,2.4
733,2022,2300&2800,Genral Administration & Business,111684.0,12.1
733,2022,2400,School Administration,57214.0,6.2
733,2022,2500,Business Services,109743.0,11.9
733,2022,2600,Plant Operations,184506.0,20.0
733,2022,2700,Transportation,1665.0,0.2
733,2022,2900,Other Support Services,0.0,0.0
733,2022,1500,Non-public Programs,0.0,0.0
733,2022,"1600-1800,2750",Community Programs,0.0,0.0
733,2022,5120,Bond Interest,1068.0,0.1
733,2022,5310+5390,Charter Schools/Other Agencies,0.0,0.0
733,2022,3100,Food Service,0.0,0.0
733,2022,4000,Facility Construction,96256.0,
733,2022,5100,Bonds & Notes Principal Repayment,10988.0,
335,2022,1100,Regular Education,75548730.0,35.7
335,2022,1200,Special Programs,51029784.0,24.1
335,2022,1300,Vocational Programs,3414144.0,1.6
335,2022,1400,Other Instructional Programs,4249527.0,2.0
335,2022,2100,Student Support Services,15390789.0,7.3
335,2022,2200,Instructional Staff Support,5452552.0,2.6
335,2022,2300&2800,Genral Administration & Business,7980738.0,3.8
335,2022,2400,School Administration,11375879.0,5.4
335,2022,2500,Business Services,1382277.0,0.7
335,2022,2600,Plant Operations,13020687.0,6.2
335,2022,2700,Transportation,12113144.0,5.7
335,2022,2900,Other Support Services,0.0,0.0
335,2022,1500,Non-public Programs,109492.0,0.1
335,2022,"1600-1800,2750",Community Programs,308050.0,0.1
335,2022,5120,Bond Interest,2818854.0,1.3
335,2022,5310+5390,Charter Schools/Other Agencies,1110420.34,0.5
335,2022,3100,Food Service,6386619.78,3.0
335,2022,4000,Facility Construction,0.0,
335,2022,5100,Bonds & Notes Principal Repayment,8347041.0,
339,2022,1100,Regular Education,2608389.0,45.8
339,2022,1200,Special Programs,873636.0,15.3
339,2022,1300,Vocational Programs,0.0,0.0
339,2022,1400,Other Instructional Programs,66224.0,1.2
339,2022,2100,Student Support Services,280292.0,4.9
339,2022,2200,Instructional Staff Support,214894.0,3.8
339,2022,2300&2800,Genral Administration & Business,278741.0,4.9
339,2022,2400,School Administration,221719.0,3.9
339,2022,2500,Business Services,16821.0,0.3
339,2022,2600,Plant Operations,423258.0,7.4
339,2022,2700,Transportation,238217.0,4.2
339,2022,2900,Other Support Services,0.0,0.0
339,2022,1500,Non-public Programs,0.0,0.0
339,2022,"1600-1800,2750",Community Programs,0.0,0.0
339,2022,5120,Bond Interest,321885.0,5.7
339,2022,5310+5390,Charter Schools/Other Agencies,0.0,0.0
339,2022,3100,Food Service,150456.15,2.6
339,2022,4000,Facility Construction,0.0,
339,2022,5100,Bonds & Notes Principal Repayment,452396.0,
341,2022,1100,Regular Education,733577.0,35.9
341,2022,1200,Special Programs,740196.0,36.2
341,2022,1300,Vocational Programs,0.0,0.0
341,2022,1400,Other Instructional Programs,1430.0,0.1
341,2022,2100,Student Support Services,62416.0,3.1
341,2022,2200,Instructional Staff Support,31008.0,1.5
341,2022,2300&2800,Genral Administration & Business,88536.0,4.3
341,2022,2400,School Administration,154421.0,7.5
341,2022,2500,Business Services,794.0,0.0
341,2022,2600,Plant Operations,87304.0,4.3
341,2022,2700,Transportation,128028.0,6.3
341,2022,2900,Other Support Services,0.0,0.0
341,2022,1500,Non-public Programs,0.0,0.0
341,2022,"1600-1800,2750",Community Programs,0.0,0.0
341,2022,5120,Bond Interest,0.0,0.0
341,2022,5310+5390,Charter Schools/Other Agencies,0.0,0.0
341,2022,3100,Food Service,18506.0,0.9
341,2022,4000,Facility Construction,0.0,
341,2022,5100,Bonds & Notes Principal Repayment,0.0,
342,2022,1100,Regular Education,7585828.0,41.5
342,2022,1200,Special Programs,2013386.0,11.0
342,2022,1300,Vocational Programs,99483.0,0.5
342,2022,1400,Other Instructional Programs,215762.0,1.2
342,2022,2100,Student Support Services,1605535.0,8.8
342,2022,2200,Instructional Staff Support,415381.0,2.3
342,2022,2300&2800,Genral Administration & Business,1115983.0,6.1
342,2022,2400,School Administration,1357355.0,7.4
342,2022,2500,Business Services,390207.0,2.1
342,2022,2600,Plant Operations,1601255.0,8.8
342,2022,2700,Transportation,827108.0,4.5
342,2022,2900,Other Support Services,0.0,0.0
342,2022,1500,Non-public Programs,0.0,0.0
342,2022,"1600-1800,2750",Community Programs,0.0,0.0
342,2022,5120,Bond Interest,437264.0,2.4
342,2022,5310+5390,Charter Schools/Other Agencies,0.0,0.0
342,2022,3100,Food Service,617183.23,3.4
342,2022,4000,Facility Construction,0.0,
342,2022,5100,Bonds & Notes Principal Repayment,1475000.0,
343,2022,1100,Regular Education,9622329.0,33.5
343,2022,1200,Special Programs,6926281.0,24.1
343,2022,1300,Vocational Programs,502264.0,1.7
343,2022,1400,Other Instructional Programs,415245.0,1.4
343,2022,2100,Student Support Services,2023623.0,7.0
343,2022,2200,Instructional Staff Support,819871.0,2.9
343,2022,2300&2800,Genral Administration & Business,1795735.0,6.2
343,2022,2400,School Administration,1555968.0,5.4
343,2022,2500,Business Services,0.0,0.0
343,2022,2600,Plant Operations,1981347.0,6.9
343,2022,2700,Transportation,1549630.0,5.4
343,2022,2900,Other Support Services,0.0,0.0
343,2022,1500,Non-public Programs,0.0,0.0
343,2022,"1600-1800,2750",Community Programs,0.0,0.0
343,2022,5120,Bond Interest,736991.0,2.6
343,2022,5310+5390,Charter Schools/Other Agencies,65000.0,0.2
343,2022,3100,Food Service,747298.0,2.6
343,2022,4000,Facility Construction,160717.0,
343,2022,5100,Bonds & Notes Principal Repayment,797994.0,
345,2022,1100,Regular Education,1540713.0,55.3
345,2022,1200,Special Programs,190839.0,6.9
345,2022,1300,Vocational Programs,0.0,0.0
345,2022,1400,Other Instructional Programs,0.0,0.0
345,2022,2100,Student Support Services,195119.0,7.0
345,2022,2200,Instructional Staff Support,154217.0,5.5
345,2022,2300&2800,Genral Administration & Business,24683.0,0.9
345,2022,2400,School Administration,153491.0,5.5
345,2022,2500,Business Services,33990.0,1.2
345,2022,2600,Plant Operations,200114.0,7.2
345,2022,2700,Transportation,135833.0,4.9
345,2022,2900,Other Support Services,0.0,0.0
345,2022,1500,Non-public Programs,0.0,0.0
345,2022,"1600-1800,2750",Community Programs,0.0,0.0
345,2022,5120,Bond Interest,82048.0,2.9
345,2022,5310+5390,Charter Schools/Other Agencies,0.0,0.0
345,2022,3100,Food Service,73007.5,2.6
345,2022,4000,Facility Construction,0.0,
345,2022,5100,Bonds & Notes Principal Repayment,245000.0,
351,2022,1100,Regular Education,30521014.0,40.7
351,2022,1200,Special Programs,16670504.0,22.3
351,2022,1300,Vocational Programs,56900.0,0.1
351,2022,1400,Other Instructional Programs,966387.0,1.3
351,2022,2100,Student Support Services,6619008.0,8.8
351,2022,2200,Instructional Staff Support,2182957.0,2.9
351,2022,2300&2800,Genral Administration & Business,3154512.0,4.2
351,2022,2400,School Administration,3661408.0,4.9
351,2022,2500,Business Services,694828.0,0.9
351,2022,2600,Plant Operations,5164480.0,6.9
351,2022,2700,Transportation,3922445.0,5.2
351,2022,2900,Other Support Services,0.0,0.0
351,2022,1500,Non-public Programs,0.0,0.0
351,2022,"1600-1800,2750",Community Programs,8893.0,0.0
351,2022,5120,Bond Interest,51423.0,0.1
351,2022,5310+5390,Charter Schools/Other Agencies,0.0,0.0
351,2022,3100,Food Service,1240903.0,1.7
351,2022,4000,Facility Construction,910789.0,
351,2022,5100,Bonds & Notes Principal Repayment,775000.0,
352,2022,1100,Regular Education,15204198.0,35.1
352,2022,1200,Special Programs,9211862.0,21.2
352,2022,1300,Vocational Programs,342812.0,0.8
352,2022,1400,Other Instructional Programs,762557.0,1.8
352,2022,2100,Student Support Services,5500504.0,12.7
352,2022,2200,Instructional Staff Support,1687630.0,3.9
352,2022,2300&2800,Genral Administration & Business,1057633.0,2.4
352,2022,2400,School Administration,2156867.0,5.0
352,2022,2500,Business Services,34613.0,0.1
352,2022,2600,Plant Operations,4253027.0,9.8
352,2022,2700,Transportation,2166017.0,5.0
352,2022,2900,Other Support Services,0.0,0.0
352,2022,1500,Non-public Programs,0.0,0.0
352,2022,"1600-1800,2750",Community Programs,125.0,0.0
352,2022,5120,Bond Interest,0.0,0.0
352,2022,5310+5390,Charter Schools/Other Agencies,0.0,0.0
352,2022,3100,Food Service,999993.0,2.3
352,2022,4000,Facility Construction,1849807.0,
352,2022,5100,Bonds & Notes Principal Repayment,0.0,
744,2022,1100,Regular Education,1283949.0,65.4
744,2022,1200,Special Programs,120883.0,6.2
744,2022,1300,Vocational Programs,0.0,0.0
744,2022,1400,Other Instructional Programs,0.0,0.0
744,2022,2100,Student Support Services,50643.0,2.6
744,2022,2200,Instructional Staff Support,0.0,0.0
744,2022,2300&2800,Genral Administration & Business,47809.0,2.4
744,2022,2400,School Administration,206056.0,10.5
744,2022,2500,Business Services,0.0,0.0
744,2022,2600,Plant Operations,188463.0,9.6
744,2022,2700,Transportation,0.0,0.0
744,2022,2900,Other Support Services,0.0,0.0
744,2022,1500,Non-public Programs,0.0,0.0
744,2022,"1600-1800,2750",Community Programs,0.0,0.0
744,2022,5120,Bond Interest,75464.0,3.8
744,2022,5310+5390,Charter Schools/Other Agencies,0.0,0.0
744,2022,3100,Food Service,-10421.0,-0.5
744,2022,4000,Facility Construction,0.0,
744,2022,5100,Bonds & Notes Principal Repayment,122919.0,
353,2022,1100,Regular Education,2270041.0,52.4
353,2022,1200,Special Programs,617528.0,14.3
353,2022,1300,Vocational Programs,0.0,0.0
353,2022,1400,Other Instructional Programs,24102.0,0.6
353,2022,2100,Student Support Services,174790.0,4.0
353,2022,2200,Instructional Staff Support,49358.0,1.1
353,2022,2300&2800,Genral Administration & Business,253580.0,5.9
353,2022,2400,School Administration,248238.0,5.7
353,2022,2500,Business Services,2992.0,0.1
353,2022,2600,Plant Operations,239913.0,5.5
353,2022,2700,Transportation,192358.0,4.4
353,2022,2900,Other Support Services,0.0,0.0
353,2022,1500,Non-public Programs,0.0,0.0
353,2022,"1600-1800,2750",Community Programs,0.0,0.0
353,2022,5120,Bond Interest,170933.0,3.9
353,2022,5310+5390,Charter Schools/Other Agencies,0.0,0.0
353,2022,3100,Food Service,84651.1,2.0
353,2022,4000,Facility Construction,0.0,
353,2022,5100,Bonds & Notes Principal Repayment,305000.0,
355,2022,1100,Regular Education,1943611.0,55.4
355,2022,1200,Special Programs,344293.0,9.8
355,2022,1300,Vocational Programs,0.0,0.0
355,2022,1400,Other Instructional Programs,11514.0,0.3
355,2022,2100,Student Support Services,261775.0,7.5
355,2022,2200,Instructional Staff Support,58746.0,1.7
355,2022,2300&2800,Genral Administration & Business,169454.0,4.8
355,2022,2400,School Administration,175821.0,5.0
355,2022,2500,Business Services,173.0,0.0
355,2022,2600,Plant Operations,211981.0,6.0
355,2022,2700,Transportation,228236.0,6.5
355,2022,2900,Other Support Services,0.0,0.0
355,2022,1500,Non-public Programs,0.0,0.0
355,2022,"1600-1800,2750",Community Programs,7566.0,0.2
355,2022,5120,Bond Interest,2935.0,0.1
355,2022,5310+5390,Charter Schools/Other Agencies,3100.82,0.1
355,2022,3100,Food Service,87909.8,2.5
355,2022,4000,Facility Construction,18992.0,
355,2022,5100,Bonds & Notes Principal Repayment,99000.0,
357,2022,1100,Regular Education,16786491.0,38.8
357,2022,1200,Special Programs,7343541.0,17.0
357,2022,1300,Vocational Programs,1426996.0,3.3
357,2022,1400,Other Instructional Programs,765009.0,1.8
357,2022,2100,Student Support Services,4103548.0,9.5
357,2022,2200,Instructional Staff Support,1017401.0,2.3
357,2022,2300&2800,Genral Administration & Business,2835103.0,6.5
357,2022,2400,School Administration,2223371.0,5.1
357,2022,2500,Business Services,478163.0,1.1
357,2022,2600,Plant Operations,4046595.0,9.3
357,2022,2700,Transportation,1557137.0,3.6
357,2022,2900,Other Support Services,0.0,0.0
357,2022,1500,Non-public Programs,0.0,0.0
357,2022,"1600-1800,2750",Community Programs,0.0,0.0
357,2022,5120,Bond Interest,161764.0,0.4
357,2022,5310+5390,Charter Schools/Other Agencies,0.0,0.0
357,2022,3100,Food Service,563202.47,1.3
357,2022,4000,Facility Construction,0.0,
357,2022,5100,Bonds & Notes Principal Repayment,615000.0,
729,2022,1100,Regular Education,802927.0,46.0
729,2022,1200,Special Programs,152179.0,8.7
729,2022,1300,Vocational Programs,0.0,0.0
729,2022,1400,Other Instructional Programs,26918.0,1.5
729,2022,2100,Student Support Services,258596.0,14.8
729,2022,2200,Instructional Staff Support,0.0,0.0
729,2022,2300&2800,Genral Administration & Business,183289.0,10.5
729,2022,2400,School Administration,94359.0,5.4
729,2022,2500,Business Services,42978.0,2.5
729,2022,2600,Plant Operations,186009.0,10.6
729,2022,2700,Transportation,0.0,0.0
729,2022,2900,Other Support Services,0.0,0.0
729,2022,1500,Non-public Programs,0.0,0.0
729,2022,"1600-1800,2750",Community Programs,0.0,0.0
729,2022,5120,Bond Interest,0.0,0.0
729,2022,5310+5390,Charter Schools/Other Agencies,0.0,0.0
729,2022,3100,Food Service,0.0,0.0
729,2022,4000,Facility Construction,0.0,
729,2022,5100,Bonds & Notes Principal Repayment,0.0,
359,2022,1100,Regular Education,3715132.0,32.0
359,2022,1200,Special Programs,3407756.0,29.3
359,2022,1300,Vocational Programs,126830.0,1.1
359,2022,1400,Other Instructional Programs,195821.0,1.7
359,2022,2100,Student Support Services,548194.0,4.7
359,2022,2200,Instructional Staff Support,232863.0,2.0
359,2022,2300&2800,Genral Administration & Business,778448.0,6.7
359,2022,2400,School Administration,635422.0,5.5
359,2022,2500,Business Services,0.0,0.0
359,2022,2600,Plant Operations,869283.0,7.5
359,2022,2700,Transportation,764576.0,6.6
359,2022,2900,Other Support Services,0.0,0.0
359,2022,1500,Non-public Programs,0.0,0.0
359,2022,"1600-1800,2750",Community Programs,0.0,0.0
359,2022,5120,Bond Interest,0.0,0.0
359,2022,5310+5390,Charter Schools/Other Agencies,0.0,0.0
359,2022,3100,Food Service,338668.51,2.9
359,2022,4000,Facility Construction,40936.0,
359,2022,5100,Bonds & Notes Principal Repayment,0.0,
363,2022,1100,Regular Education,11708005.0,34.1
363,2022,1200,Special Programs,7689395.0,22.4
363,2022,1300,Vocational Programs,55893.0,0.2
363,2022,1400,Other Instructional Programs,908874.0,2.6
363,2022,2100,Student Support Services,2584702.0,7.5
363,2022,2200,Instructional Staff Support,1065536.0,3.1
363,2022,2300&2800,Genral Administration & Business,1787417.0,5.2
363,2022,2400,School Administration,2065183.0,6.0
363,2022,2500,Business Services,790859.0,2.3
363,2022,2600,Plant Operations,2562816.0,7.5
363,2022,2700,Transportation,1946826.0,5.7
363,2022,2900,Other Support Services,0.0,0.0
363,2022,1500,Non-public Programs,0.0,0.0
363,2022,"1600-1800,2750",Community Programs,0.0,0.0
363,2022,5120,Bond Interest,0.0,0.0
363,2022,5310+5390,Charter Schools/Other Agencies,0.0,0.0
363,2022,3100,Food Service,1143653.1,3.3
363,2022,4000,Facility Construction,1924096.0,
363,2022,5100,Bonds & Notes Principal Repayment,0.0,
365,2022,1100,Regular Education,1934337.0,51.6
365,2022,1200,Special Programs,493864.0,13.2
365,2022,1300,Vocational Programs,17973.0,0.5
365,2022,1400,Other Instructional Programs,22692.0,0.6
365,2022,2100,Student Support Services,265935.0,7.1
365,2022,2200,Instructional Staff Support,149129.0,4.0
365,2022,2300&2800,Genral Administration & Business,258997.0,6.9
365,2022,2400,School Administration,103294.0,2.8
365,2022,2500,Business Services,93659.0,2.5
365,2022,2600,Plant Operations,134759.0,3.6
365,2022,2700,Transportation,178952.0,4.8
365,2022,2900,Other Support Services,0.0,0.0
365,2022,1500,Non-public Programs,0.0,0.0
365,2022,"1600-1800,2750",Community Programs,1013.0,0.0
365,2022,5120,Bond Interest,0.0,0.0
365,2022,5310+5390,Charter Schools/Other Agencies,0.0,0.0
365,2022,3100,Food Service,93943.02,2.5
